order_id,product_id,seller_id,price
bf4e687e-252f-48c9-b494-cf0b388f21e6,eb1fa9f2-d10b-41d0-b317-347038f16a81,882ccd1e-6c93-4791-8b60-c511b8168aeb,89.71
c796b1fb-7e2c-4a73-addc-96fc8446a3c7,989d9d4a-e15c-4666-8797-b2c957207246,a58e83dd-548c-4d84-b40d-e04941476506,97.57
d940f141-7b2b-4176-9cf5-991da1d1b406,ce3714af-99b4-4350-af2b-99b4d9acd158,cf0671c7-720b-474b-82a7-f586e61d9cde,79.41
500b27fe-8314-479b-948a-593cfd0582df,c88a618e-fed4-457d-bb02-6576f512c4c3,68ab80ea-497e-46d1-881f-c6dc78d9a88a,142.3
efbe617a-6144-4d2a-8885-3ab5639d6b97,935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,265cb9d9-8962-4f6e-929c-93b333c08bf1,171.18
46454012-1d74-48b3-b89b-89fab746e3a5,7394988f-847f-49b4-a64d-1bcb702753a1,de9f6f5b-72d3-4458-a1ea-2f30e42e707a,23.91
dd090121-a322-4877-9f9b-950e88485511,7c967f79-b7e9-4aca-a970-65e18e46d534,0f9aeb70-4670-4cd6-8ced-a16469df14e9,438.87
8636e47a-b916-48fa-9fa5-f2fdf05607a0,a8e56e0c-20de-435d-a031-d750c40db9b4,ac6a7c85-7687-4c62-8c61-845efa7e5d94,322.33
f0ee4f50-e838-4ff2-9d62-afa511191751,6d3ee1dc-8139-4443-a45b-712eb8225688,69f753f1-501b-4851-9ee6-8495340029c3,355.49
082526a1-2f04-4cab-bb95-6e3fb43428fb,2a25a888-0f02-4ad0-a706-7ef466aa9385,f64ab6ec-30a5-448e-afe9-b3d0363908bf,376.5
b325bbea-078c-4a96-9a1a-9cf2b35f5f46,adf4e62d-6651-429e-8268-690ba43825b5,4a0d2b73-fe54-4e4b-80ff-517323dfecd7,45.21
c67314dd-3ab7-4235-addc-e9d27800c8e1,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,4f9c4027-c514-4d98-b41c-504fe346f415,488.01
e012b3bd-5cd6-4c20-ac93-c158d419d034,53cd6268-610c-4373-8299-9aa40cdf742b,379ef467-8a2d-42e6-bbfd-a8a6705fddf5,58.22
df85d8f4-3200-4736-83a0-3b305b457932,5f987c71-a65e-488e-abf3-ad39fec21bbe,44b9e602-0d31-412e-b0c3-6756d453f867,84.68
d01f0d5a-e5d2-4337-93ba-4fa7c2061c27,033d2bce-575a-4d2c-a5c5-650c8186a576,b96c1163-966b-4275-82fe-8954cdfd9531,408.67
e20b7048-2670-4670-afb9-72a50636ab39,6b65a6a4-8b81-48f6-b38a-088ca65ed389,61730c48-4876-4153-8688-13fe52555c75,277.57
d10e355c-834e-4453-a931-1ee915c2230f,82dc4c8e-36b5-429a-acf5-e81e71316269,4cfd0fc1-39b0-4e2a-996e-684f3db0174e,367.89
1ccbf6af-aa4c-40cb-9879-a8bc80671940,295d6fbf-430f-401d-bad4-09e2a319dcb4,78883058-e9ad-4e9b-8c9a-a1e9b3b26337,193.29
4c9d56bd-9756-4a74-8169-86da69a9ca0b,87f7e1fb-da4b-49ca-ab5c-f46780bacd64,379ef467-8a2d-42e6-bbfd-a8a6705fddf5,53.96
f93e638e-921d-4e56-8077-c0440944f2a7,adf4e62d-6651-429e-8268-690ba43825b5,991121e7-93d5-43ae-91a3-ac26937bf79b,275.6
69df4271-be6b-4a2c-bd83-64886033f6de,8eb22579-0cdb-4ca4-b6ec-bdd68498e113,85351a69-dabf-484e-93ff-84612a1f1b61,38.95
05ee003d-b8f5-40e5-8afe-1f3c552fe19f,eededb07-e623-4689-9d59-cd2a4eea04e7,b96c1163-966b-4275-82fe-8954cdfd9531,50.82
f3bad09b-d7f3-4e26-b3f1-abe58a55504f,74962764-12a4-4ef0-84bb-b7a9d98868dd,42c21797-0426-4cc9-a55b-30e2bdc2b74b,59.02
9edca4af-284e-4609-92bf-1195803db17d,03c72ba8-d605-4770-8a63-f881ffd0f9d5,ac6a7c85-7687-4c62-8c61-845efa7e5d94,130.37
f9a7c204-1919-4b43-b4f5-964501ac6b19,702cdd20-2862-48b8-88f4-ef125e9953d2,beed0af9-00c5-4f30-9103-142441241bb4,62.58
0255825c-6bf5-42c2-8d0c-de751d8f3ab6,14fcdd54-9e8f-4965-8a2c-827e98326856,52171bf3-d181-43d1-ac2b-0cfcc5c51060,378.85
0fda27c1-9a92-469c-8d9b-0c37e3b0239a,d72b6108-2a40-4f12-b963-f37f67814c1f,2db0728d-1e5e-4e54-9907-7299dc3bbdd8,359.29
67798762-1cc2-4d78-a6c9-5dde94b132e5,1f115b76-d92c-4227-aadf-50853fcb7546,a0411612-2cd5-4759-a95d-2761bc36dc59,216.46
6efbe2f8-62d0-4b77-ab8e-7f1c63d5714f,eb6c1016-cee6-44d0-9dac-6e8345241ea6,df85c777-9887-4bfe-8136-9c65ae2ae341,460.34
a42dfed1-b9a5-442c-a4c5-a7d15777d7e2,7c967f79-b7e9-4aca-a970-65e18e46d534,ef40d162-0f6c-49bf-be7e-e3628a89b0f0,52.91
5dbe193b-8ec2-4b60-979a-5fe30e2ab7b0,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,655ce508-0592-4fa5-b928-e23f4ee4334e,259.59
4086df64-2474-4699-a15e-475b67898e73,702cdd20-2862-48b8-88f4-ef125e9953d2,ea87855e-a382-45d3-9e0e-f546b0b6dedf,487.51
562def93-5609-4687-b50c-500153d76fee,8dedf9fb-4bb0-4f20-b27c-40266703b636,3f59e4f2-c309-4b6e-b7e9-d2e2d35ac07a,95.17
cdb56f1b-e390-45e4-847f-6bc032566b96,e3c43657-1d8c-4bac-83b4-09ef2260e70f,2db0728d-1e5e-4e54-9907-7299dc3bbdd8,200.07
0d23e36f-ae93-4b11-9663-b8a5fd92d66d,ab9099a4-35a2-40ae-9af3-05535ec42e08,605fb1eb-4cc5-4e0d-a633-20186883ac6e,206.98
27438fd4-4464-4d0b-8947-09969db19332,787f2425-dbcc-4477-89e9-db0adf465290,a55871e3-bab2-477d-ba74-0cc8a43afb7a,172.72
5cd6053a-81d6-4489-b8ee-5f0b9189a378,dd59ba71-36b8-4481-bb3a-4e3e7c52fa17,69f753f1-501b-4851-9ee6-8495340029c3,72.53
5c396748-8c8c-4f30-90c7-4d9f65b0398a,451b4cf3-6123-4df7-b656-af7229d4beef,f64ab6ec-30a5-448e-afe9-b3d0363908bf,131.03
e268031e-3e86-4249-a4a4-5c83182e8d66,f8cda88b-436d-46e2-b83c-fe0be037e5ed,f64ab6ec-30a5-448e-afe9-b3d0363908bf,210.02
dccaeb12-f4ff-4528-ba18-23b6792d5e37,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,13fe8a29-5c9d-4ee0-b42a-045687365a84,271.51
2920a587-cf4f-4ceb-bc0d-acf39da65367,17e8392a-55ce-45db-9e87-e04ca2086977,bb44badc-ea98-4ef8-90d7-5e373bf2025f,384.92
40c94377-d65b-4856-92f8-17be7d582c64,b227462c-f53d-4330-8dda-24ba2d06e8cf,9a591974-9adf-4709-ac75-c344608e149e,264.77
d4ef5b0b-8645-4006-9ad5-0a40cd757f59,bf85bf0e-ad64-456c-a10f-aa3ff0bbac67,265cb9d9-8962-4f6e-929c-93b333c08bf1,193.87
019ce2b5-3ad7-4f5a-8851-4f381490afdf,3c20592f-c04a-46c4-b3b6-3fe1d1843324,7ab99428-378e-4510-8f10-d33eabe42e7d,78.32
31546329-2555-4ce6-bbd5-3739ebdd329b,7a0ecfea-958c-49ba-8cd6-20c20ea2622b,836435e3-21c7-4aa3-b414-23b50e3e25f2,483.69
bbe3e3fd-f148-4cb7-bc6f-0550c44312ca,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,105291d3-b34c-4c73-9833-0b306c776e95,210.89
9bcb74a2-595a-4d0b-8967-fed3ddf164d6,935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,19d45deb-1139-4a12-b4c1-c3ea3d9c4e64,456.92
e3aebcfe-9198-44f2-97be-a526d674072e,aefcfad8-efc8-4849-b3aa-7efe4458a885,beed0af9-00c5-4f30-9103-142441241bb4,43.85
45c5a789-7c36-4765-a7d8-91cddfdf601d,e3c43657-1d8c-4bac-83b4-09ef2260e70f,f64ab6ec-30a5-448e-afe9-b3d0363908bf,440.58
aa49a406-66c8-42b2-8c93-ef8cc50f50ef,8eb22579-0cdb-4ca4-b6ec-bdd68498e113,8167999f-e723-4da3-8c32-bdb2d42a895e,25.2
2bec0b47-6c30-466d-bc5a-38ddda82082f,db20a56e-dc81-4fe7-8eda-8bbb71710434,c92a7d7c-6193-4990-abdd-1a8fa4b05c89,209.87
cc3c3b6a-68c8-4a02-9aaf-5093aaf8522b,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,66fadca0-0b53-4932-bd94-19aa3ea6e5b2,58.17
512ab3f2-88a6-49d1-b9c8-54feb201f5a6,cc530e36-addc-4e13-ab3b-4d37560c95ee,f64ab6ec-30a5-448e-afe9-b3d0363908bf,306.29
c2204b61-545f-444a-9abf-b8c7fe442ac4,3e2b6091-a092-452a-94a0-57a7b0cc1b3b,ea11905b-51fa-4efa-96f8-9f7ac2fa1da8,192.55
017a4e2d-6ae8-485c-97c5-2dbc72446ac6,e08596db-1d87-4966-8710-d430f071d879,9d5817e8-5e17-4b66-8b87-959ff0cd7f05,425.51
8d932b15-792f-444e-8126-7524547b7c17,28c13091-444d-410b-bf87-e362cf8d446a,03ece8ff-e8b3-4763-b4ff-3f3a4d9dbaeb,155.06
73f56f84-1d86-4253-9d62-0511e592ba15,e49d681d-51d8-4c64-95fa-1ab8458f1f19,ce920136-ac3a-412f-b65e-6cb58f0d5540,488.49
9b242ac0-ddd9-427e-b69d-efb06355477f,c0e9ab30-ed26-42e9-97e0-11b7f8102383,725e134d-8687-4aa9-94f5-73d0c9912032,361.63
63fce8e2-9aa6-48e3-a71e-8ab602239791,f2e9702d-11e9-4daa-ae69-81a35d3d9e56,f64ab6ec-30a5-448e-afe9-b3d0363908bf,163.9
83ee05ce-eb33-48fd-889c-efbc46723ee1,39669fa7-5997-4043-b3b1-025bfff9f585,a0411612-2cd5-4759-a95d-2761bc36dc59,398.02
479b92dc-8270-4ca6-983b-5a9b205f4caa,a9f25336-83f4-49a9-88a6-39d015b52908,3495311e-ae27-4432-9dc1-e7eb711c7673,412.64
a73d3837-5e99-4e52-92a0-9cddfd01cd8d,0b49452d-46d4-43f3-9450-281c6c6f7633,aa0217d0-cd4f-4b2b-899a-c252c1e1b94a,40.65
cb10ce10-c448-46e1-88d8-8b87caab6cb0,a013ac6e-deda-4e16-9b3d-bd5ce9a1fa6f,602a4e57-60a3-49d4-a821-e716eac80da1,19.65
4514b870-674a-4c5f-8985-6394a7cce3e0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,f10bce9c-582b-41ee-b8e8-035b0c00988a,396.4
fc06d1ec-f339-4c01-87e8-02e6d71a137a,ccc56569-f9e8-4369-a999-b735dd56cc94,8167999f-e723-4da3-8c32-bdb2d42a895e,445.65
98d781e2-5591-4da1-8dbd-2a83f2b61bbb,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,379ef467-8a2d-42e6-bbfd-a8a6705fddf5,43.05
d5202113-d2dd-435a-8e7f-6f4ed2ca6de0,23e2fcb4-72d8-467d-894a-05e430b187ef,22319050-f515-4494-b818-cfd33889936a,404.28
17c8d435-3b55-47d5-ad84-181e95b30efb,e4855aa1-016b-4287-b008-05cca7f36ae9,cf39f648-083f-44c3-9ce3-62f8c3f725fe,229.64
864a9d07-f8f5-4cbd-88a3-0340f4022974,adf4e62d-6651-429e-8268-690ba43825b5,9d5817e8-5e17-4b66-8b87-959ff0cd7f05,407.71
a0427a79-1d57-43e7-a388-1d727d43a755,2e85cb21-7631-4e9d-9de9-f86322bd3388,ac6a7c85-7687-4c62-8c61-845efa7e5d94,41.92
98914b87-7910-4cc6-a93a-f07f87e751f9,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,345af934-b42a-4d93-9aba-0f15b2149062,145.45
fcc269e6-82ee-4d1e-8773-9cebf60940db,4767d76c-162f-4a24-af43-613cd4aac9a3,b99b2b5a-e00d-449d-affa-20023040413c,155.57
30d44b58-2d9a-42f8-a590-8a6af0aecb36,24933b83-7577-40a9-a491-f0b2ea1fca65,379ef467-8a2d-42e6-bbfd-a8a6705fddf5,186.4
96a998cc-1ce8-4d32-98fe-8711e390fbe7,885f6e66-c2b6-42c5-ba5d-310011b7e948,3e2bf9c9-636f-4e5c-a253-e70687ad8b26,208.53
0509d73e-b86c-4de4-b717-90456fd93353,81627cf1-4394-42e6-9a58-7e8aa25d6b29,105291d3-b34c-4c73-9833-0b306c776e95,24.05
8189683e-5efe-4e7a-91bb-135dca274253,1d9af659-82ec-4f2d-bbf6-e16f9b3080d5,a55871e3-bab2-477d-ba74-0cc8a43afb7a,137.62
55373a4b-0f89-4c43-a7ee-bcf0636db40c,a8aa7158-2b70-4525-bc67-f831cbc84759,3f5cf2f3-3acb-43a3-92c7-bffb6118433b,330.32
5573441e-0442-4cb9-acab-411ddecdaa6d,134c6c92-ec5b-427c-9fde-4fbf3ff350bf,882ccd1e-6c93-4791-8b60-c511b8168aeb,169.21
1849629b-8120-4f26-9abc-17a3fbb79b79,14296c07-f26b-4776-913e-4de2e0c53cb8,05d1fb63-c194-497f-80e3-a026d5b6de85,75.39
9404d015-74ec-44d6-a98f-c9894c9c9423,66245bfa-4fcc-439a-b683-d2e6337ea2df,379ef467-8a2d-42e6-bbfd-a8a6705fddf5,212.63
27cf7008-1aa0-4801-ae35-2933a5e1fbc9,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3e2bf9c9-636f-4e5c-a253-e70687ad8b26,336.37
55a56dd5-1d61-4950-9e91-a8b32f144201,9b49bd26-df57-459a-8715-a10343dac043,b97e6224-891f-4912-97ab-b8635efeef4f,458.55
83003741-37a9-4cce-9734-e4e57a24dc83,9a1de644-815e-46d1-bb8f-aa1837f8a88b,8ff8869d-0ec0-413d-aa2c-7a517688d11f,177.72
1d9d9e99-95b9-49ad-a6d7-6de00a9caee6,edcb8cb6-0692-4c63-9424-aed51bac5c15,8347f1da-5c11-4b6d-82f5-b3f54ef4c34d,159.12
8a2495de-5c2b-4d09-baf6-8e65fee4a0bb,787f2425-dbcc-4477-89e9-db0adf465290,c41c147e-9d6b-4b62-ab53-5a19a902b73f,459.77
9190815d-4502-45df-83b7-9267b0eb31b7,94a1875d-2db6-4edb-82de-ffccf86c2ca2,ef0bea4f-fc73-4d92-91ab-3d11e4eb8000,485.83
8709a8c7-21e4-4835-85da-5b050fd9c0ba,9f871ce7-5487-4d4f-abb7-a385aa0b7b14,8167999f-e723-4da3-8c32-bdb2d42a895e,151.27
bf772a54-1879-46ac-a84c-75a4970a9fb4,5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,655ce508-0592-4fa5-b928-e23f4ee4334e,447.18
b9cac1fe-1986-49ee-81c0-c0960f905349,a6846099-f729-4951-8591-31d2bbda0242,0ec7d662-905c-4bdd-b4f0-beae6a5943ce,204.09
c46b78e1-f717-4a68-9bf5-20dbc44d7a97,787f2425-dbcc-4477-89e9-db0adf465290,24acb722-e052-4739-8d40-6f1b3ca5be29,323.69
77065b04-995b-4292-8bde-e7bada6a7b80,63f2ae24-fc3d-4348-808d-4127610461e3,4690fb15-27b6-48dc-989d-ecb075eb89c2,459.63
aa90312b-caaf-4c9d-ab06-09339befc86c,8e485223-46b9-4991-a14e-b70db380c73a,38a56b49-dd34-4a18-9001-9ed40bb401e7,20.45
3294e971-966b-44fb-ab9d-fd61fc9a3101,76f2dbfe-cd29-436f-a222-82e174daaebf,0c760d28-df49-4037-b40a-9181ac09bdb7,122.97
28bad837-ef37-4070-a4b0-c757adb8be64,1825bc54-30be-445f-a835-14f2ceb81f9d,0f9aeb70-4670-4cd6-8ced-a16469df14e9,419.13
e50f887b-4ca1-4d1e-8f4d-e8d151d8acb1,c71d5e60-1d52-46ab-b7e6-427cbf780e3f,193e638d-774c-4afa-bf4d-908ce1fff6c0,413.69
b7217e57-0836-4837-b684-5a24cf969b2d,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,4a0d2b73-fe54-4e4b-80ff-517323dfecd7,55.5
c5b3df95-bff2-4e85-847f-d6d04ace0fd6,ab9099a4-35a2-40ae-9af3-05535ec42e08,a0411612-2cd5-4759-a95d-2761bc36dc59,281.9
3f9d8139-d4d6-4058-b3e0-24869488f4b1,8861fe18-58e2-4888-8a83-81bec85aca46,302b7831-12a1-4e7d-9fa5-97220a1fc9df,154.45
f95e8547-348a-4a8d-b098-54c0da61f497,ce88cb2d-d4e8-4839-bc3e-058be0f3eab0,df85c777-9887-4bfe-8136-9c65ae2ae341,273.11
621358fd-2cad-4c21-93d8-29f8da2d4ed2,e3c43657-1d8c-4bac-83b4-09ef2260e70f,b99b2b5a-e00d-449d-affa-20023040413c,308.66
b94af037-d251-4cb5-8e43-ad520897e6e6,63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,7ab99428-378e-4510-8f10-d33eabe42e7d,42.37
891f8b89-2d31-4179-8216-d1b802a3dd8b,7d154385-52fb-443b-9954-6eb400257ad1,8d55119e-3d44-4b2c-aa45-ba416589ada1,40.12
c510c3da-2e4e-4226-af13-7a9e711bba50,9793b9b4-1374-4146-b2c5-bd89b70b3420,836435e3-21c7-4aa3-b414-23b50e3e25f2,347.53
5e670668-8e70-4112-8939-6f4833b38270,7c0e8cd8-8573-4793-8715-b2b9c40c5d91,cf0671c7-720b-474b-82a7-f586e61d9cde,176.51
b06defa2-ae5b-4ccd-85ee-4dd76701df31,87f7e1fb-da4b-49ca-ab5c-f46780bacd64,22319050-f515-4494-b818-cfd33889936a,418.04
6b61673d-675c-4a39-9479-3f40ed088e17,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,bf6b8cdf-7479-4b61-a737-2b527a6a2107,130.38
87c87b2b-acf1-46cc-8bea-fa285e36fd4e,11c58ef0-dd46-4c09-8752-87aa5408f9ac,22319050-f515-4494-b818-cfd33889936a,235.41
0f3f8e90-235f-475c-bfea-db056c96b7bf,db20a56e-dc81-4fe7-8eda-8bbb71710434,27046f25-4b91-48cb-aae6-6582b852b3cd,174.52
a8029e3a-fc81-483f-b18c-1dbb211ada15,e87466d7-ad66-41bd-9367-6a024fdc6e1b,7ee1011a-8e4c-4ab5-ad5d-0477adc29178,309.08
c71cb2d7-e3e9-468d-b7a4-abb46137792b,ae9bec36-35c7-436c-9b99-62c6e61fecc0,6a74dbb7-5fa5-40aa-9b11-b530fd247c11,215.7
9b33c381-c0a6-449b-a13f-aebac38d5f8a,81627cf1-4394-42e6-9a58-7e8aa25d6b29,725e134d-8687-4aa9-94f5-73d0c9912032,437.76
03157d02-0a0a-4936-84bb-d6ec560e9730,8861fe18-58e2-4888-8a83-81bec85aca46,379ef467-8a2d-42e6-bbfd-a8a6705fddf5,224.97
40b1d00c-de02-43af-a452-203703125226,7e570ddf-8270-40a8-a369-b584ff5e9ff0,8eaa5841-6aa0-426d-b7c0-d5f769a53b4f,297.18
d404cb85-9943-4e55-a944-ec4c8cef271a,e27a984d-6548-41d0-bfcd-9eb1a7cad415,c92a7d7c-6193-4990-abdd-1a8fa4b05c89,413.12
d947f2ef-8ed2-4daa-a81f-174517778daa,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,b99b2b5a-e00d-449d-affa-20023040413c,316.25
b341d12d-aba1-4bbf-8d31-bf4e5b2bd5c0,2a45c2ab-8cbf-4db0-b264-accc79ac1b1e,3f59e4f2-c309-4b6e-b7e9-d2e2d35ac07a,318.73
6a6c085d-f098-4532-9001-b6614f28ada0,1f115b76-d92c-4227-aadf-50853fcb7546,3f59e4f2-c309-4b6e-b7e9-d2e2d35ac07a,356.13
a6cf7794-e379-4dc8-b9ba-143f58dc3c6a,d72b6108-2a40-4f12-b963-f37f67814c1f,8eaa5841-6aa0-426d-b7c0-d5f769a53b4f,202.01
6efa7ccb-1517-4c4a-9da5-1733e81b3bc3,f10c718b-1eb0-438a-a75d-d5af3c365296,ef40d162-0f6c-49bf-be7e-e3628a89b0f0,24.69
f4d7991c-fae7-4cfd-9cda-da9ced8c25cc,eb6c1016-cee6-44d0-9dac-6e8345241ea6,ac6a7c85-7687-4c62-8c61-845efa7e5d94,325.83
bfb1b4d7-9f00-47e7-b237-3e23a9784af2,6b65a6a4-8b81-48f6-b38a-088ca65ed389,beed0af9-00c5-4f30-9103-142441241bb4,106.95
90490d09-1a02-42c6-b397-2bb29ee003ee,696608aa-ee49-4329-884a-7b28550a1b46,8eaa5841-6aa0-426d-b7c0-d5f769a53b4f,223.45
be8772d4-eef2-4a4c-bed0-4ae376c0b074,54c63cd8-8945-4f27-97fa-2d8dfb2ca025,345af934-b42a-4d93-9aba-0f15b2149062,479.56
a893721c-dfbf-45e6-8c51-9f7439f60d04,750cab75-4ccc-4bc2-a53f-8a28abf3e3fc,105291d3-b34c-4c73-9833-0b306c776e95,496.39
66efd267-81b9-4996-a9a6-38b0b621361e,3c9ad14c-ee0c-4eb5-acfe-db992790cebd,b99b2b5a-e00d-449d-affa-20023040413c,200.25
9fa18b65-3dd3-4461-9e1c-4727826a6b7d,25c73c44-3e75-43b4-a64f-a6637e8f8095,d8ddbbc0-7325-4aa3-ac17-0298143df5b3,85.49
b14a1621-712a-4ce1-be3d-c0d17b9cea93,11a72609-5edd-4bbf-a959-76636daa2e68,04015ced-e398-46bb-a23d-dfaaefad49e9,203.32
2fd7b0cb-d1b9-4600-8cc6-dfa70d17630a,624c69b6-b244-45a7-b7e5-848131c681ec,f10bce9c-582b-41ee-b8e8-035b0c00988a,186.52
ea4a3ac8-e1d1-402b-b6eb-751a599224b5,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,f10bce9c-582b-41ee-b8e8-035b0c00988a,434.45
9688d044-9171-413a-9f28-5ae6a7643d2d,c074718e-425a-409f-b337-c59979844388,b99b2b5a-e00d-449d-affa-20023040413c,139.61
0d8dcff2-9589-461c-aca5-2d58579b97cd,f6b751f7-9b74-4245-9b1b-c8952af43ab7,0b981ccd-12b2-402d-940c-350337c86152,378.85
dc79b0b8-6ace-45c9-86f2-3da43ce539b5,7394988f-847f-49b4-a64d-1bcb702753a1,a74e02a9-220b-4ea9-8a0f-9508dfe2c0a0,130.48
6bcbbae2-5d66-4450-a7e8-92dd9b6c685a,97ac6aa8-bb24-48a3-9363-57b66f81cf4f,655ce508-0592-4fa5-b928-e23f4ee4334e,255.05
5e623f74-b2a0-4303-8bfd-fdaf9cc1d0d7,1d53434b-b881-49b9-ae27-0da702f06b90,5bf86f3c-a612-4a1c-889d-4b76775c30b5,63.49
d1a5817a-4e1b-413c-be4e-cf5f999ccd04,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,05d1fb63-c194-497f-80e3-a026d5b6de85,276.2
4ffdbb2f-1d00-4616-af77-792fa4349e9a,d5f25073-f414-42b1-a442-9ebbda7b9095,7ab99428-378e-4510-8f10-d33eabe42e7d,338.75
8781dc8e-1b18-4914-bb16-ad5152dab82f,17fc695a-07a0-4a6e-8822-e8f36c031199,8ff8869d-0ec0-413d-aa2c-7a517688d11f,198.41
5d30f472-652d-48d0-b7e7-2c1d7dd03af3,1d48a071-ab61-47b1-b93b-4c3220500494,ce920136-ac3a-412f-b65e-6cb58f0d5540,272.32
dd1ddb21-5f9a-4ced-95d7-864b1b74db54,b92da22b-21df-406f-8a0b-3c3336d8393a,7ab99428-378e-4510-8f10-d33eabe42e7d,312.39
